province_state,confirmed,recovered,deaths,active,incident_rate,date,n,s(t),i(t),r(t)
california,4719363,,68574,,11948.530458536845,2021-09-28,39497434.57052633,34778071.57052633,,
colorado,678012,,7908,,11555.817109865777,2021-09-28,5867278.735496319,5189266.735496319,,
connecticut,389177,,8593,,10915.727120986334,2021-09-28,3565286.9999999995,3176109.9999999995,,
delaware,131848,,1942,,13540.036394855428,2021-09-28,973764.0,841916.0,,
diamond princess,49,,0,,,2021-09-28,,,,
district of columbia,60772,,1174,,8610.993426841555,2021-09-28,705749.0,644977.0,,
florida,3582807,,54063,,16681.49209574547,2021-09-28,21477736.999999996,17894929.999999996,,
georgia,1565540,,25620,,14745.009217396726,2021-09-28,10617423.0,9051883.0,,
grand princess,103,,3,,,2021-09-28,,,,
guam,14536,,192,,8851.055538303222,2021-09-28,164229.0,149693.0,,
hawaii,78404,,757,,5537.506215251096,2021-09-28,1415872.0,1337468.0,,
idaho,252378,,2790,,14122.485751777356,2021-09-28,1787065.0,1534687.0,,
illinois,1618809,,27517,,12774.80166425962,2021-09-28,12671891.451191625,11053082.451191625,,
indiana,955576,,15474,,14194.071820895904,2021-09-28,6732219.0,5776643.0,,
iowa,445668,,6483,,14125.455219694017,2021-09-28,3155070.0,2709402.0,,
kansas,406919,,6028,,13980.8136026532,2021-09-28,2910553.0734118167,2503634.0734118167,,
kentucky,680454,,8579,,15230.613341665785,2021-09-28,4467673.0,3787219.0,,
louisiana,737582,,13796,,15866.093442729449,2021-09-28,4648794.0,3911212.0,,
maine,87192,,1014,,6486.476835499162,2021-09-28,1344212.0,1257020.0,,
maryland,528764,,10395,,8746.146008389462,2021-09-28,6045680.0,5516916.0,,
massachusetts,807182,,15076,,11711.014126508178,2021-09-28,6892503.0,6085321.0,,
michigan,1141370,,22244,,11428.720767704996,2021-09-28,9986857.0,8845487.0,,
minnesota,699966,,8191,,12411.55451277672,2021-09-28,5639632.0,4939666.0,,
mississippi,484675,,9480,,16285.306952037685,2021-09-28,2976149.0,2491474.0,,
missouri,819985,,11820,,13360.401132200655,2021-09-28,6137428.0,5317443.0,,
montana,147287,,1973,,13780.878723177311,2021-09-28,1068778.0,921491.0,,
nebraska,263763,,2405,,13635.33442789732,2021-09-28,1934408.0,1670645.0,,
nevada,418477,,7045,,13586.227450817429,2021-09-28,3080155.9999999995,2661678.9999999995,,
new hampshire,117454,,1472,,8638.159138228639,2021-09-28,1359711.0,1242257.0,,
new jersey,1148358,,27346,,12928.770945003427,2021-09-28,8882190.0,7733832.0,,
new mexico,250774,,4764,,11959.678161643127,2021-09-28,2096829.0000000002,1846055.0000000002,,
new york,2411626,,55204,,12396.835725860165,2021-09-28,19453561.0,17041935.0,,
north carolina,1382231,,16235,,13179.06111354562,2021-09-28,10488084.0,9105853.0,,
north dakota,130314,,1638,,17018.300348265628,2021-09-28,765728.6411288456,635414.6411288456,,
northern mariana islands,267,,2,,484.1868562309589,2021-09-28,55144.00000000001,54877.00000000001,,
ohio,1393696,,23356,,11923.039412786273,2021-09-28,11689099.999999998,10295403.999999998,,
oklahoma,609737,,8715,,15409.185460292734,2021-09-28,3956971.0,3347234.0,,
oregon,324571,,3709,,7695.382618688647,2021-09-28,4217737.0,3893166.0,,
pennsylvania,1428446,,29151,,11158.000526324464,2021-09-28,12801989.0,11373543.0,,
puerto rico,180745,,3133,,5659.433871873761,2021-09-28,3193694.0,3012949.0,,
rhode island,171451,,2832,,16184.37907380015,2021-09-28,1059361.0,887910.0,,
south carolina,850188,,12213,,16512.62820191605,2021-09-28,5148714.0,4298526.0,,
south dakota,143183,,2130,,16185.10635171292,2021-09-28,884659.0,741476.0,,
tennessee,1218642,,14993,,17861.442686919385,2021-09-28,6822752.346273003,5604110.346273003,,
texas,4057961,,64133,,13985.900273214667,2021-09-28,29014657.052658044,24956696.052658044,,
utah,503874,,2892,,15716.799783403276,2021-09-28,3205958.0,2702084.0,,
vermont,33231,,310,,5325.5746495531175,2021-09-28,623989.0,590758.0,,
virgin islands,6679,,70,,6226.460827087295,2021-09-28,107268.0,100589.0,,
virginia,857852,,12592,,10050.378893187397,2021-09-28,8535519.0,7677667.0,,
washington,649284,,7528,,8526.501948221729,2021-09-28,7614893.0,6965609.0,,
west virginia,235965,,3568,,13166.609658694291,2021-09-28,1792147.0000000002,1556182.0000000002,,
wisconsin,800507,,8813,,13748.665935929888,2021-09-28,5822434.0,5021927.0,,
wyoming,88935,,955,,15366.499700220644,2021-09-28,578759.0,489824.0,,
alabama,792632,,14155,,16165.65558917316,2021-09-29,4903185.0,4110553.0,,
alaska,112391,,563,,15363.511472294937,2021-09-29,731545.0,619154.0,,
american samoa,0,,0,,0.0,2021-09-29,,,,
arizona,1087451,,19920,,14940.146731903438,2021-09-29,7278717.0,6191266.0,,
arkansas,493920,,7651,,16366.868093487848,2021-09-29,3017804.0,2523884.0,,
california,4726601,,68686,,11967.074087428591,2021-09-29,39496713.77872803,34770112.77872803,,
colorado,680317,,7931,,11588.758366419295,2021-09-29,5870490.85406209,5190173.85406209,,
connecticut,389730,,8626,,10931.23779375966,2021-09-29,3565287.0000000005,3175557.0000000005,,
delaware,132138,,1950,,13569.81773817886,2021-09-29,973764.0000000001,841626.0000000001,,
diamond princess,49,,0,,,2021-09-29,,,,
district of columbia,60898,,1174,,8628.846799641233,2021-09-29,705749.0,644851.0,,
florida,3582807,,54067,,16681.49209574547,2021-09-29,21477736.999999996,17894929.999999996,,
georgia,1569405,,25757,,14781.41164762862,2021-09-29,10617423.0,9048018.0,,
grand princess,103,,3,,,2021-09-29,,,,
guam,14705,,195,,8953.960628147282,2021-09-29,164229.0,149524.0,,
hawaii,78644,,757,,5554.456900058763,2021-09-29,1415872.0,1337228.0,,
idaho,253733,,2830,,14198.3083995266,2021-09-29,1787064.9999999998,1533331.9999999998,,
illinois,1621186,,27561,,12793.544037593334,2021-09-29,12671906.980866347,11050720.980866347,,
indiana,958066,,15561,,14231.058139968412,2021-09-29,6732219.0,5774153.0,,
iowa,449038,,6483,,14232.267429882697,2021-09-29,3155070.0,2706032.0,,
kansas,406986,,6028,,13981.019553676671,2021-09-29,2910989.419887997,2504003.419887997,,
kentucky,684989,,8635,,15332.120323040652,2021-09-29,4467673.0,3782684.0,,
louisiana,738613,,13850,,15888.271237658628,2021-09-29,4648794.0,3910181.0,,
maine,88197,,1022,,6561.241827925952,2021-09-29,1344212.0,1256015.0,,
maryland,529736,,10413,,8762.223604292652,2021-09-29,6045680.0,5515944.0,,
massachusetts,808673,,15097,,11732.64632601538,2021-09-29,6892503.000000002,6083830.000000002,,
michigan,1141370,,22244,,11428.720767704996,2021-09-29,9986857.0,8845487.0,,
minnesota,706158,,8212,,12521.348910709068,2021-09-29,5639632.0,4933474.0,,
mississippi,486195,,9538,,16336.379663786996,2021-09-29,2976148.9999999995,2489953.9999999995,,
missouri,821584,,11946,,13386.454390992449,2021-09-29,6137428.0,5315844.0,,
montana,148490,,1989,,13893.43717778622,2021-09-29,1068778.0,920288.0,,
nebraska,265516,,2813,,13725.956468335531,2021-09-29,1934408.0000000002,1668892.0000000002,,
nevada,419379,,7073,,13615.511681875852,2021-09-29,3080156.0,2660777.0,,
new hampshire,119068,,1477,,8756.860832926997,2021-09-29,1359711.0,1240643.0,,
new jersey,1150246,,27380,,12950.026964070796,2021-09-29,8882190.000000002,7731944.000000002,,
new mexico,251384,,4776,,11988.769708927146,2021-09-29,2096829.0000000002,1845445.0000000002,,
new york,2416683,,55245,,12422.830966525871,2021-09-29,19453561.0,17036878.0,,
north carolina,1385700,,16285,,13212.136744900212,2021-09-29,10488084.0,9102384.0,,
north dakota,131138,,1641,,17134.30140854681,2021-09-29,765353.6428079098,634215.6428079098,,
northern mariana islands,268,,2,,486.000290149427,2021-09-29,55144.0,54876.0,,
ohio,1400979,,23451,,11985.345321709969,2021-09-29,11689100.0,10288121.0,,
oklahoma,610385,,8715,,15425.561622766503,2021-09-29,3956971.0000000005,3346586.0000000005,,
oregon,326191,,3750,,7733.7918414543155,2021-09-29,4217737.0,3891546.0,,
pennsylvania,1433780,,29226,,11199.665926911826,2021-09-29,12801989.0,11368209.0,,
puerto rico,180908,,3142,,5664.537679564793,2021-09-29,3193694.0,3012786.0,,
rhode island,171751,,2834,,16212.698032115586,2021-09-29,1059361.0,887610.0,,
south carolina,852006,,12259,,16547.937989952443,2021-09-29,5148714.0,4296708.0,,
south dakota,143995,,2134,,16276.893130573477,2021-09-29,884658.9999999999,740663.9999999999,,
tennessee,1222213,,15037,,17913.908768468926,2021-09-29,6822704.166894452,5600491.166894452,,
texas,4073183,,64393,,14038.37324342723,2021-09-29,29014636.734402724,24941453.734402724,,
utah,505004,,2905,,15752.046658128396,2021-09-29,3205958.0,2700954.0,,
vermont,33329,,313,,5341.280054616347,2021-09-29,623989.0,590660.0,,
virgin islands,6699,,71,,6245.105716523101,2021-09-29,107268.0,100569.0,,
virginia,860493,,12647,,10081.320186856829,2021-09-29,8535518.999999998,7675025.999999998,,
washington,652011,,7591,,8562.313350955817,2021-09-29,7614893.0,6962882.0,,
west virginia,237002,,3578,,13224.473215645814,2021-09-29,1792147.0,1555145.0,,
wisconsin,804082,,8849,,13810.066374303256,2021-09-29,5822433.999999999,5018351.999999999,,
wyoming,89430,,996,,15452.027527865655,2021-09-29,578759.0000000001,489329.0000000001,,
alabama,794773,,14200,,16209.321084152443,2021-09-30,4903185.0,4108412.0,,
alaska,113392,,567,,15500.345159901304,2021-09-30,731545.0,618153.0,,
american samoa,0,,0,,0.0,2021-09-30,,,,
arizona,1090839,,19959,,14986.693396652185,2021-09-30,7278717.0,6187878.0,,
arkansas,495073,,7670,,16405.074683445313,2021-09-30,3017804.0,2522731.0,,
california,4733329,,68838,,11984.081482836336,2021-09-30,39496802.54410067,34763473.54410067,,
colorado,682532,,7965,,11616.403321840073,2021-09-30,5875588.003360449,5193056.003360449,,
connecticut,390180,,8629,,10943.859498548083,2021-09-30,3565287.0,3175107.0,,
delaware,132432,,1953,,13600.009858651583,2021-09-30,973764.0,841332.0,,
diamond princess,49,,0,,,2021-09-30,,,,
district of columbia,60996,,1174,,8642.732756263204,2021-09-30,705749.0,644753.0,,
florida,3582807,,54071,,16681.49209574547,2021-09-30,21477736.999999996,17894929.999999996,,
georgia,1573840,,25933,,14823.182612202603,2021-09-30,10617423.0,9043583.0,,
grand princess,103,,3,,,2021-09-30,,,,
guam,14897,,196,,9070.870552703847,2021-09-30,164228.99999999997,149331.99999999997,,
hawaii,78874,,770,,5570.701306332776,2021-09-30,1415872.0,1336998.0,,
idaho,255417,,2854,,14292.541121895398,2021-09-30,1787065.0,1531648.0,,
illinois,1624179,,27610,,12817.131807654165,2021-09-30,12671938.030863263,11047759.030863263,,
indiana,961004,,15625,,14274.69902568529,2021-09-30,6732219.0,5771215.0,,
iowa,451492,,6563,,14310.047003711486,2021-09-30,3155070.0,2703578.0,,
kansas,409362,,6055,,14064.87594540101,2021-09-30,2910526.9153394476,2501164.9153394476,,
kentucky,688861,,8717,,15418.787364249802,2021-09-30,4467673.0,3778812.0,,
louisiana,739661,,13900,,15910.814718828153,2021-09-30,4648794.0,3909133.0,,
maine,89064,,1022,,6625.740582586675,2021-09-30,1344212.0,1255148.0,,
maryland,530861,,10426,,8780.831932884308,2021-09-30,6045680.0,5514819.0,,
massachusetts,810319,,15117,,11756.52734572622,2021-09-30,6892503.0,6082184.0,,
michigan,1150064,,22355,,11515.775183323442,2021-09-30,9986857.0,8836793.0,,
minnesota,708220,,8243,,12557.911580046357,2021-09-30,5639632.0,4931412.0,,
mississippi,487293,,9588,,16373.27297793222,2021-09-30,2976149.0,2488856.0,,
missouri,823600,,11966,,13419.302026842515,2021-09-30,6137428.0,5313828.0,,
montana,149824,,2001,,14018.252621217876,2021-09-30,1068778.0,918954.0,,
nebraska,265516,,2827,,13725.956468335531,2021-09-30,1934408.0000000002,1668892.0000000002,,
nevada,420179,,7107,,13641.48439234896,2021-09-30,3080155.9999999995,2659976.9999999995,,
new hampshire,119720,,1479,,8804.81219906289,2021-09-30,1359711.0,1239991.0,,
new jersey,1152243,,27400,,12972.5101579678,2021-09-30,8882190.0,7729947.0,,
new mexico,252017,,4788,,12018.958150616956,2021-09-30,2096828.9999999998,1844811.9999999998,,
new york,2421755,,55310,,12448.903313897132,2021-09-30,19453561.0,17031806.0,,
north carolina,1390489,,16444,,13257.79808781089,2021-09-30,10488084.0,9097595.0,,
north dakota,131898,,1644,,17242.560316614657,2021-09-30,764956.0017656147,633058.0017656147,,
northern mariana islands,269,,2,,487.81372406789495,2021-09-30,55144.0,54875.0,,
ohio,1407442,,23526,,12040.63614820645,2021-09-30,11689100.0,10281658.0,,
oklahoma,611885,,8949,,15463.469406270604,2021-09-30,3956971.0,3345086.0,,
oregon,328184,,3771,,7781.044669214794,2021-09-30,4217737.0,3889553.0,,
pennsylvania,1438640,,29323,,11237.628777840691,2021-09-30,12801989.000000002,11363349.000000002,,
puerto rico,181094,,3148,,5670.3616564392205,2021-09-30,3193694.0,3012600.0,,
rhode island,172064,,2836,,16242.24414529136,2021-09-30,1059361.0,887297.0,,
south carolina,854874,,12372,,16603.641219924044,2021-09-30,5148714.0,4293840.0,,
south dakota,144546,,2134,,16339.177016228852,2021-09-30,884659.0,740113.0,,
tennessee,1226324,,15087,,17974.34067428945,2021-09-30,6822636.903472834,5596312.903472834,,
texas,4085811,,64784,,14082.103592575786,2021-09-30,29014209.227619067,24928398.227619067,,
utah,506790,,2920,,15807.75543534881,2021-09-30,3205958.0,2699168.0,,
vermont,33438,,317,,5358.748311268308,2021-09-30,623989.0,590551.0,,
virgin islands,6721,,71,,6265.615094902487,2021-09-30,107268.0,100547.0,,
virginia,863644,,12696,,10118.236512624482,2021-09-30,8535519.0,7671875.0,,
washington,654710,,7654,,8597.75705318512,2021-09-30,7614893.000000001,6960183.000000001,,
west virginia,238498,,3642,,13307.94851092014,2021-09-30,1792147.0000000002,1553649.0000000002,,
wisconsin,807455,,8868,,13867.99747322168,2021-09-30,5822434.0,5014979.0,,
wyoming,89965,,996,,15544.466695118348,2021-09-30,578759.0,488794.0,,
alabama,796475,,14299,,16244.03321514485,2021-10-01,4903185.0,4106710.0,,
alaska,114665,,577,,15674.360428955157,2021-10-01,731545.0,616880.0,,
american samoa,0,,0,,0.0,2021-10-01,,,,
arizona,1093583,,19984,,15024.392348266872,2021-10-01,7278717.0,6185134.0,,
arkansas,496077,,7691,,16438.3439083519,2021-10-01,3017804.0,2521727.0,,
california,4741824,,68963,,12005.611529374088,2021-10-01,39496730.24483756,34754906.24483756,,
colorado,684647,,7980,,11658.165958640924,2021-10-01,5872681.881771858,5188034.881771858,,
connecticut,390345,,8629,,10948.487456970504,2021-10-01,3565287.0,3174942.0,,
delaware,132963,,1954,,13654.540525219663,2021-10-01,973764.0,840801.0,,
diamond princess,49,,0,,,2021-10-01,,,,
district of columbia,61153,,1174,,8664.978625545342,2021-10-01,705749.0000000001,644596.0000000001,,
florida,3582807,,55009,,16681.49209574547,2021-10-01,21477736.999999996,17894929.999999996,,
georgia,1578716,,26084,,14869.107127030731,2021-10-01,10617423.0,9038707.0,,
grand princess,103,,3,,,2021-10-01,,,,
guam,15041,,197,,9158.55299612127,2021-10-01,164228.99999999997,149187.99999999997,,
hawaii,79206,,782,,5594.149753650047,2021-10-01,1415872.0,1336666.0,,
idaho,257322,,2907,,14399.140490133264,2021-10-01,1787064.9999999998,1529742.9999999998,,
illinois,1627516,,27661,,12843.521069308032,2021-10-01,12671883.288214868,11044367.288214868,,
indiana,964447,,15658,,14325.841152820489,2021-10-01,6732219.0,5767772.0,,
iowa,452057,,6563,,14327.954688802469,2021-10-01,3155069.9999999995,2703012.9999999995,,
kansas,409507,,6055,,14067.45033319443,2021-10-01,2911025.0279946025,2501518.0279946025,,
kentucky,691344,,8770,,15474.364395066514,2021-10-01,4467673.0,3776329.0,,
louisiana,740533,,13949,,15929.572271862336,2021-10-01,4648794.0,3908261.0,,
maine,89989,,1022,,6694.554132830238,2021-10-01,1344212.0,1254223.0,,
maryland,532340,,10442,,8805.295682206137,2021-10-01,6045680.0,5513340.0,,
massachusetts,811951,,15141,,11780.205246192856,2021-10-01,6892503.0,6080552.0,,
michigan,1150064,,22355,,11515.775183323442,2021-10-01,9986857.0,8836793.0,,
minnesota,711094,,8256,,12608.872351954878,2021-10-01,5639632.0,4928538.0,,
mississippi,488394,,9600,,16410.267093482216,2021-10-01,2976148.9999999995,2487754.9999999995,,
missouri,825608,,11976,,13452.01931493127,2021-10-01,6137428.0,5311820.0,,
montana,151033,,2009,,14131.372464627828,2021-10-01,1068778.0,917745.0,,
nebraska,266449,,2832,,13774.188278791238,2021-10-01,1934408.0,1667959.0,,
nevada,421319,,7150,,13678.495504773136,2021-10-01,3080155.9999999995,2658836.9999999995,,
new hampshire,120268,,1481,,8845.114881029866,2021-10-01,1359711.0,1239443.0,,
new jersey,1154570,,27427,,12998.70865180772,2021-10-01,8882190.0,7727620.0,,
new mexico,253024,,4801,,12066.983049166143,2021-10-01,2096829.0000000005,1843805.0000000005,,
new york,2426683,,55358,,12474.235436895076,2021-10-01,19453561.0,17026878.0,,
north carolina,1395254,,16524,,13303.230599602368,2021-10-01,10488084.0,9092830.0,,
north dakota,132548,,1645,,17342.15851203708,2021-10-01,764310.8550068856,631762.8550068856,,
northern mariana islands,269,,2,,487.81372406789495,2021-10-01,55144.0,54875.0,,
ohio,1413972,,23616,,12096.500158267105,2021-10-01,11689099.999999998,10275127.999999998,,
oklahoma,613765,,8949,,15510.980494929076,2021-10-01,3956971.0,3343206.0,,
oregon,330054,,3791,,7825.381241172695,2021-10-01,4217737.0,3887683.0,,
pennsylvania,1443637,,29400,,11276.661774978871,2021-10-01,12801989.000000002,11358352.000000002,,
puerto rico,181248,,3149,,5675.183658797618,2021-10-01,3193694.0,3012446.0,,
rhode island,172361,,2838,,16270.279914023642,2021-10-01,1059361.0,887000.0,,
south carolina,857386,,12472,,16652.430101963324,2021-10-01,5148714.0,4291328.0,,
south dakota,145018,,2143,,16392.530907389173,2021-10-01,884659.0000000001,739641.0000000001,,
tennessee,1229620,,15143,,18022.70669922893,2021-10-01,6822615.606636972,5592995.606636972,,
texas,4096815,,65128,,14120.0814005272,2021-10-01,29014103.274553627,24917288.274553627,,
utah,508494,,2932,,15860.906474757312,2021-10-01,3205958.0,2697464.0,,
vermont,33662,,317,,5394.646379984262,2021-10-01,623989.0,590327.0,,
virgin islands,6758,,71,,6300.108140358728,2021-10-01,107268.0,100510.0,,
virginia,866776,,12750,,10154.930239157104,2021-10-01,8535519.0,7668743.0,,
washington,657626,,7726,,8636.050434326524,2021-10-01,7614892.999999999,6957266.999999999,,
west virginia,240459,,3670,,13417.370338482278,2021-10-01,1792147.0,1551688.0,,
wisconsin,810164,,8888,,13914.524406803066,2021-10-01,5822434.0,5012270.0,,
wyoming,90602,,996,,15654.529778370616,2021-10-01,578759.0000000001,488157.0000000001,,
alabama,798320,,14393,,16281.661817777627,2021-10-02,4903185.0,4104865.0,,
alaska,115703,,578,,15816.251905214309,2021-10-02,731544.9999999999,615841.9999999999,,
american samoa,0,,0,,0.0,2021-10-02,,,,
arizona,1097225,,20039,,15074.428639003276,2021-10-02,7278717.0,6181492.0,,
arkansas,496934,,7718,,16466.742041563997,2021-10-02,3017804.0,2520870.0,,
california,4744545,,69000,,12012.454981335775,2021-10-02,39496880.590785034,34752335.590785034,,
colorado,686890,,8010,,11695.570000083351,2021-10-02,5873078.439059445,5186188.439059445,,
connecticut,391066,,8650,,10968.710232864843,2021-10-02,3565287.0,3174221.0,,
delaware,133599,,1954,,13719.854091956571,2021-10-02,973764.0000000001,840165.0000000001,,
diamond princess,49,,0,,,2021-10-02,,,,
district of columbia,61331,,1176,,8690.20005696076,2021-10-02,705749.0,644418.0,,
florida,3620106,,55299,,16855.155643259808,2021-10-02,21477737.0,17857631.0,,
